ax,ay,az,gx,gy,gz,name,n
-469,418,16957,-366,699,-548,L,8
-999,608,17802,-435,72,-407,L,8
115,867,19194,-511,-167,-124,L,8
344,1006,21477,-504,649,-437,L,8
191,840,25242,-42,1124,-870,L,8
935,-92,30243,1563,717,-1006,L,8
808,-624,32764,4856,-1645,-1465,L,8
-742,-3154,32764,10144,-5158,-2074,L,8
-2440,-7141,32764,19347,-2677,-1997,L,8
-915,-8200,32764,30247,-8797,-910,L,8
3457,-9583,32764,32764,-11696,-481,L,8
6396,-10316,25458,32764,-5024,-1281,L,8
5350,-7881,11865,32764,-4731,-4113,L,8
1702,-6004,2370,32764,-8464,-8149,L,8
-1369,-3173,-5417,32764,-7523,-9817,L,8
-2407,-755,-11576,32764,-3789,-8472,L,8
-2537,1276,-15568,32373,-1443,-6278,L,8
-3691,2454,-16242,26912,-2228,-4608,L,8
-5394,3191,-15585,19425,-6376,-3087,L,8
-4491,4429,-17512,13509,-6879,-688,L,8
-1279,4992,-19656,6634,-2873,1650,L,8
414,5057,-20127,-2298,795,2023,L,8
-847,4399,-16982,-12080,4089,1036,L,8
-2741,3786,-10963,-20241,4678,775,L,8
-2802,3180,-5513,-24952,2372,1709,L,8
-2501,2722,-4798,-27245,2260,3159,L,8
-1567,1016,-7097,-30738,1931,4683,L,8
-1456,-2145,-5393,-32743,3057,5533,L,8
-2182,-5314,773,-32764,3458,5906,L,8
-2855,-8735,11434,-32764,3919,6658,L,8
-2757,-10597,22995,-32764,2446,8286,L,8
453,-9762,32054,-32764,-6593,10988,L,8
7206,-6078,32764,-32764,-10793,13279,L,8
13776,-3864,32764,-30226,-386,11950,L,8
10182,-2913,32764,-15986,12648,6508,L,8
2998,-2564,29754,-3993,13770,2455,L,8
2664,-1018,23052,-1276,5805,2975,L,8
7770,-42,26263,-3403,1257,3917,L,8
10845,1160,30311,-2975,3280,1979,L,8
14713,2313,25675,1146,5210,-1224,L,8
21024,3077,19977,4394,4978,-5481,L,8
30855,2113,16650,5214,1638,-12735,L,8
30414,-1881,15531,5060,1181,-25467,L,8
18471,-7813,13140,4801,-2287,-32577,L,8
1402,-11976,9816,3422,870,-32764,L,8
-14323,-11542,8273,1442,9137,-32764,L,8
-20982,-8951,12735,-987,12267,-32763,L,8
-21812,-7957,18973,-1454,9458,-30358,L,8
-21715,-6722,18746,1508,7465,-22058,L,8
-14970,-3732,11550,4109,2842,-13899,L,8
-6849,-3433,9985,2024,-288,-8576,L,8
-8510,-4799,14745,-1551,1762,-7878,L,8
-15798,-5146,17357,-2254,3316,-7519,L,8
-18889,-5447,14943,-896,1569,-3142,L,8
-17820,-5404,12137,-970,-1083,3440,L,8
-15180,-5657,12863,-3239,-2797,10076,L,8
-16419,-6856,13923,-5282,-3532,16203,L,8
-21048,-9203,17862,-6807,-2324,23740,L,8
-19668,-11587,21579,-5533,-4270,31396,L,8
-8979,-11911,20020,-2035,-7830,32764,L,8
9686,-9550,15917,325,-10582,32764,L,8
25789,-4622,13802,696,-11096,32749,L,8
29130,381,14836,55,-10626,28183,L,8
17755,2142,15655,-316,-3287,14344,L,8
2618,1822,14129,-770,2369,6264,L,8
1308,1478,17438,-2089,2527,6618,L,8
6405,1607,18249,-1417,1305,7326,L,8
7201,1582,17536,-188,876,5051,L,8
