ax,ay,az,gx,gy,gz,name,n,initial_row_angle
8218,599,9025,-2366,-150,-576,circle,0,0.21470800042152405
9079,105,14757,-2795,509,-2108,circle,0,0.21470800042152405
8416,-833,18242,-1938,450,-4052,circle,0,0.21470800042152405
6703,-2384,20087,-342,-135,-6042,circle,0,0.21470800042152405
2226,-3342,20005,1532,-149,-8045,circle,0,0.21470800042152405
-2845,-4521,19245,3283,688,-9044,circle,0,0.21470800042152405
-6563,-5215,18345,4973,954,-8640,circle,0,0.21470800042152405
-8749,-5475,16095,6654,610,-7390,circle,0,0.21470800042152405
-9788,-4955,11544,7868,446,-5800,circle,0,0.21470800042152405
-11110,-3923,8264,7991,716,-4091,circle,0,0.21470800042152405
-12190,-2986,7720,7407,1284,-1943,circle,0,0.21470800042152405
-10334,-2941,6706,7021,1917,583,circle,0,0.21470800042152405
-7612,-2548,4611,6845,2352,2708,circle,0,0.21470800042152405
-6011,-1888,2708,6418,2339,4180,circle,0,0.21470800042152405
-5216,-1890,1406,5655,2684,5192,circle,0,0.21470800042152405
-4164,-1389,32,4680,2380,5993,circle,0,0.21470800042152405
-2085,-930,-622,3503,2422,6477,circle,0,0.21470800042152405
74,-220,-616,2249,2147,6494,circle,0,0.21470800042152405
844,353,27,1053,2075,6098,circle,0,0.21470800042152405
1326,684,619,133,2083,5676,circle,0,0.21470800042152405
1961,959,697,-503,2100,5338,circle,0,0.21470800042152405
2276,974,818,-1066,1847,4935,circle,0,0.21470800042152405
2227,997,493,-1527,1284,4525,circle,0,0.21470800042152405
2473,627,-780,-2087,956,4271,circle,0,0.21470800042152405
4905,387,-3342,-3195,932,4252,circle,0,0.21470800042152405
8681,-326,-2674,-5199,1435,3884,circle,0,0.21470800042152405
10060,-1209,852,-7226,2439,2378,circle,0,0.21470800042152405
8009,-2064,1773,-8313,3432,321,circle,0,0.21470800042152405
5022,-2689,1144,-9003,4342,-1192,circle,0,0.21470800042152405
4866,-3205,4451,-10206,3477,-1723,circle,0,0.21470800042152405
10162,-3592,12651,-11036,1679,-1804,circle,0,0.21470800042152405
15605,-3599,20405,-10243,1438,-3147,circle,0,0.21470800042152405
11777,-5374,25723,-8071,4749,-6494,circle,0,0.21470800042152405
1961,-7036,26407,-4947,6063,-9742,circle,0,0.21470800042152405
-4086,-6869,28308,-2006,3933,-10781,circle,0,0.21470800042152405
-4516,-8295,29625,1033,2735,-10037,circle,0,0.21470800042152405
-6192,-10721,28519,4216,1720,-9584,circle,0,0.21470800042152405
-10874,-11351,24532,7068,1862,-9354,circle,0,0.21470800042152405
-14221,-10415,18920,9184,2725,-8085,circle,0,0.21470800042152405
-15438,-9247,15836,10192,2081,-5791,circle,0,0.21470800042152405
-16729,-8504,14469,10757,834,-3203,circle,0,0.21470800042152405
-15686,-7906,11055,11497,1125,-253,circle,0,0.21470800042152405
-11079,-7343,5502,11855,1818,2556,circle,0,0.21470800042152405
-6033,-5984,658,11223,2026,4325,circle,0,0.21470800042152405
-2330,-4101,-2813,9720,2144,4994,circle,0,0.21470800042152405
451,-2313,-4934,7713,2084,4921,circle,0,0.21470800042152405
261,-1055,-5417,5603,2262,4195,circle,0,0.21470800042152405
-1967,178,-5421,3849,1497,3565,circle,0,0.21470800042152405
-2043,650,-4676,2443,281,3718,circle,0,0.21470800042152405
123,789,-4408,1284,-225,4049,circle,0,0.21470800042152405
1781,632,-4722,176,107,3833,circle,0,0.21470800042152405
1448,756,-5306,-993,773,3154,circle,0,0.21470800042152405
698,569,-4792,-2250,819,2664,circle,0,0.21470800042152405
1660,250,-4036,-3392,608,2596,circle,0,0.21470800042152405
4064,-548,-4866,-4435,675,2418,circle,0,0.21470800042152405
4687,-1939,-5694,-5901,1001,1638,circle,0,0.21470800042152405
1740,-3546,-3473,-7887,1892,573,circle,0,0.21470800042152405
-1988,-4986,-946,-9430,1884,138,circle,0,0.21470800042152405
-2769,-6526,-1525,-10339,1591,672,circle,0,0.21470800042152405
-84,-8900,-448,-11685,1458,1555,circle,0,0.21470800042152405
2566,-10664,7485,-13140,1976,1737,circle,0,0.21470800042152405
1854,-10636,12473,-12956,2264,868,circle,0,0.21470800042152405
-864,-10105,16427,-12027,2632,-111,circle,0,0.21470800042152405
-2562,-8522,24719,-10624,1805,-510,circle,0,0.21470800042152405
-3329,-6326,29921,-7819,822,-555,circle,0,0.21470800042152405
-2071,-5505,26350,-4417,425,-519,circle,0,0.21470800042152405
-2597,-5351,23081,-2174,-350,-743,circle,0,0.21470800042152405
-4978,-4895,24969,-951,-634,-882,circle,0,0.21470800042152405
-5628,-4380,26445,452,108,-508,circle,0,0.21470800042152405
-4269,-3978,24479,2305,685,34,circle,0,0.21470800042152405
-3029,-3949,21661,4050,630,326,circle,0,0.21470800042152405
-2686,-3954,17745,5540,-286,386,circle,0,0.21470800042152405
-2398,-3803,12940,6524,-1501,373,circle,0,0.21470800042152405
-1565,-3417,8985,6663,-1801,295,circle,0,0.21470800042152405
20001,1385,-713,-1733,-1268,1828,circle,1,-0.5182511210441589
28798,-237,1123,-3249,809,-408,circle,1,-0.5182511210441589
20397,-2874,7565,-4673,2616,-5251,circle,1,-0.5182511210441589
10342,-5353,14270,-4913,2414,-8400,circle,1,-0.5182511210441589
5202,-5850,18600,-3842,2545,-9049,circle,1,-0.5182511210441589
2435,-5911,20298,-2009,2285,-8827,circle,1,-0.5182511210441589
-502,-5897,18383,5,1987,-8333,circle,1,-0.5182511210441589
-3534,-5243,16306,1501,1718,-7401,circle,1,-0.5182511210441589
-5027,-4289,15624,2668,1532,-5942,circle,1,-0.5182511210441589
-5197,-3400,14000,3992,1250,-4277,circle,1,-0.5182511210441589
-3537,-2704,10741,5239,951,-2718,circle,1,-0.5182511210441589
-2825,-2277,7272,5957,914,-1726,circle,1,-0.5182511210441589
-3829,-1805,4688,6088,1087,-995,circle,1,-0.5182511210441589
-3754,-1314,2976,5835,1288,46,circle,1,-0.5182511210441589
-3592,-791,3083,5412,1426,1129,circle,1,-0.5182511210441589
-3686,-624,3609,5233,1059,2111,circle,1,-0.5182511210441589
-3801,-712,2486,5320,456,3071,circle,1,-0.5182511210441589
-2616,-733,1189,5225,241,4115,circle,1,-0.5182511210441589
-667,-939,394,4937,745,5047,circle,1,-0.5182511210441589
-127,-1111,-1313,4617,794,5676,circle,1,-0.5182511210441589
646,-930,-3505,4079,-56,6257,circle,1,-0.5182511210441589
1680,-968,-5689,3151,-643,6663,circle,1,-0.5182511210441589
627,-1669,-6693,1635,98,6832,circle,1,-0.5182511210441589
-720,-2876,-3575,-369,2102,7452,circle,1,-0.5182511210441589
3824,-3454,-529,-1831,3736,8765,circle,1,-0.5182511210441589
12856,-3029,-4175,-2561,4206,9355,circle,1,-0.5182511210441589
17796,-2570,-11377,-4134,4053,7891,circle,1,-0.5182511210441589
19369,-4685,-11360,-7580,3973,5225,circle,1,-0.5182511210441589
20490,-7110,-989,-11420,4130,2290,circle,1,-0.5182511210441589
20046,-8288,12344,-13162,4866,-746,circle,1,-0.5182511210441589
17381,-9030,20509,-12176,6542,-3669,circle,1,-0.5182511210441589
11906,-9851,24429,-9710,6737,-6186,circle,1,-0.5182511210441589
9047,-9662,23644,-6763,4784,-7485,circle,1,-0.5182511210441589
10298,-10274,23576,-4550,3448,-8122,circle,1,-0.5182511210441589
4858,-10861,25631,-2730,3964,-9391,circle,1,-0.5182511210441589
-646,-10095,27045,-313,3778,-9679,circle,1,-0.5182511210441589
-3621,-9440,24616,2801,3002,-8577,circle,1,-0.5182511210441589
-4021,-8503,20920,5494,1096,-7000,circle,1,-0.5182511210441589
-2252,-7681,17131,7420,-159,-5546,circle,1,-0.5182511210441589
-909,-7112,13791,8772,-800,-4611,circle,1,-0.5182511210441589
-1674,-6314,10456,9603,-851,-4133,circle,1,-0.5182511210441589
-2771,-5166,6415,10002,-656,-3574,circle,1,-0.5182511210441589
-3260,-3779,3125,9830,-384,-2801,circle,1,-0.5182511210441589
-3289,-2474,980,9246,-99,-1931,circle,1,-0.5182511210441589
-2925,-1192,-787,8488,-73,-1112,circle,1,-0.5182511210441589
-2381,-370,-2285,7534,-290,-462,circle,1,-0.5182511210441589
-2354,351,-2944,6388,-109,41,circle,1,-0.5182511210441589
-2254,863,-3042,5222,142,518,circle,1,-0.5182511210441589
-2270,1139,-3346,4185,445,992,circle,1,-0.5182511210441589
-2358,1203,-3081,3205,521,1503,circle,1,-0.5182511210441589
-1987,1147,-3320,2405,73,2101,circle,1,-0.5182511210441589
-1506,1011,-5097,1711,-556,2689,circle,1,-0.5182511210441589
-1173,691,-6845,619,-493,3246,circle,1,-0.5182511210441589
-1337,324,-6068,-897,-124,3758,circle,1,-0.5182511210441589
-2183,-451,-5035,-2233,141,4285,circle,1,-0.5182511210441589
-4088,-2128,-6257,-3348,464,5055,circle,1,-0.5182511210441589
-4741,-4511,-6252,-4909,812,6356,circle,1,-0.5182511210441589
-3022,-7227,-4119,-6798,1313,7915,circle,1,-0.5182511210441589
-202,-10450,-2826,-8465,1702,9290,circle,1,-0.5182511210441589
4295,-13166,2645,-10152,2012,10230,circle,1,-0.5182511210441589
7827,-14112,11248,-10973,1733,10296,circle,1,-0.5182511210441589
11296,-13162,18835,-10206,1294,9804,circle,1,-0.5182511210441589
18691,-10439,23373,-8145,1129,8843,circle,1,-0.5182511210441589
21717,-7779,21761,-5594,2177,6504,circle,1,-0.5182511210441589
15716,-6753,18092,-3604,2505,3433,circle,1,-0.5182511210441589
13038,-6404,15735,-2384,687,1673,circle,1,-0.5182511210441589
12847,-5887,18463,-1742,-861,685,circle,1,-0.5182511210441589
11280,-5460,18811,-741,-676,-97,circle,1,-0.5182511210441589
11383,-4881,16998,386,132,-485,circle,1,-0.5182511210441589
12076,-4450,15169,1318,404,-996,circle,1,-0.5182511210441589
11896,-4282,13686,2068,-227,-1833,circle,1,-0.5182511210441589
11953,-4188,12579,2664,-983,-2734,circle,1,-0.5182511210441589
11063,-4381,10709,3095,-920,-3689,circle,1,-0.5182511210441589
8532,-4668,10261,3295,-552,-4532,circle,1,-0.5182511210441589
5063,-4480,9215,3618,-547,-4954,circle,1,-0.5182511210441589
3516,-3971,7158,3907,-364,-4743,circle,1,-0.5182511210441589
2018,-3283,5597,3916,176,-4300,circle,1,-0.5182511210441589
-2,-2327,3056,3821,417,-3722,circle,1,-0.5182511210441589
479,-1352,411,3404,151,-2878,circle,1,-0.5182511210441589
837,-742,-902,2568,-160,-2264,circle,1,-0.5182511210441589
-756,-54,-1853,1583,-438,-1840,circle,1,-0.5182511210441589
681,197,37,403,-329,-1118,circle,1,-0.5182511210441589
1880,406,4145,-466,725,-661,circle,1,-0.5182511210441589
6394,454,-15106,1004,-1501,2888,circle,2,-1.5266032218933105
9331,-348,-21846,-1619,245,3874,circle,2,-1.5266032218933105
12875,-3613,-16679,-6219,2518,4229,circle,2,-1.5266032218933105
16859,-7393,-7001,-10102,3622,3562,circle,2,-1.5266032218933105
19392,-9998,1661,-11802,4155,1813,circle,2,-1.5266032218933105
20951,-10957,8693,-11558,4260,-513,circle,2,-1.5266032218933105
20893,-10880,13477,-9993,3586,-3143,circle,2,-1.5266032218933105
15180,-9532,16040,-7163,3666,-5966,circle,2,-1.5266032218933105
8596,-8042,13161,-3797,2215,-7272,circle,2,-1.5266032218933105
6881,-6497,8254,-1375,1197,-6853,circle,2,-1.5266032218933105
6564,-5260,6474,-326,1263,-6293,circle,2,-1.5266032218933105
5313,-4443,7781,263,1555,-6110,circle,2,-1.5266032218933105
4115,-3725,8362,1313,1414,-5954,circle,2,-1.5266032218933105
2533,-3028,6987,2632,1070,-5719,circle,2,-1.5266032218933105
1326,-2219,5132,3655,1011,-5233,circle,2,-1.5266032218933105
779,-1399,4159,4305,1070,-4601,circle,2,-1.5266032218933105
-193,-720,4160,4783,1090,-4003,circle,2,-1.5266032218933105
-987,-559,5201,5338,1483,-3231,circle,2,-1.5266032218933105
-2075,-647,4863,6317,2535,-2194,circle,2,-1.5266032218933105
-1791,-1072,2983,7401,3113,-848,circle,2,-1.5266032218933105
-790,-1597,1096,8094,3023,403,circle,2,-1.5266032218933105
15,-1813,-809,8368,2348,1385,circle,2,-1.5266032218933105
2,-1813,-2724,8288,1587,2142,circle,2,-1.5266032218933105
211,-1685,-4573,7790,930,2825,circle,2,-1.5266032218933105
71,-1609,-5668,6937,916,3543,circle,2,-1.5266032218933105
-318,-1726,-6180,5909,1146,4467,circle,2,-1.5266032218933105
-420,-1910,-7511,4876,1201,5694,circle,2,-1.5266032218933105
-892,-2276,-11566,3733,1678,7121,circle,2,-1.5266032218933105
-1119,-3731,-13581,1589,3127,8787,circle,2,-1.5266032218933105
1205,-6491,-11543,-1263,3676,10488,circle,2,-1.5266032218933105
7549,-9193,-9785,-3741,3178,11866,circle,2,-1.5266032218933105
19743,-10458,-6313,-5925,3834,12181,circle,2,-1.5266032218933105
27917,-10034,862,-7576,5757,9967,circle,2,-1.5266032218933105
29530,-8954,4433,-7830,6098,6025,circle,2,-1.5266032218933105
25715,-9299,217,-7142,4727,1954,circle,2,-1.5266032218933105
22702,-10742,-1889,-7641,2628,-979,circle,2,-1.5266032218933105
23413,-12488,4120,-9056,2025,-2828,circle,2,-1.5266032218933105
21399,-13036,10548,-9204,2477,-4614,circle,2,-1.5266032218933105
20395,-12693,13420,-7563,2926,-6146,circle,2,-1.5266032218933105
18958,-11930,12922,-5219,2059,-7680,circle,2,-1.5266032218933105
16851,-11367,10555,-3238,613,-9107,circle,2,-1.5266032218933105
13790,-10466,9873,-1965,-157,-10209,circle,2,-1.5266032218933105
11291,-9367,9657,-775,-218,-10827,circle,2,-1.5266032218933105
7810,-8556,8565,554,-178,-11196,circle,2,-1.5266032218933105
3347,-7246,6270,1819,146,-11117,circle,2,-1.5266032218933105
1280,-5655,5093,2669,604,-10297,circle,2,-1.5266032218933105
-400,-4288,4539,3290,861,-9350,circle,2,-1.5266032218933105
-3110,-2922,2035,3811,638,-8368,circle,2,-1.5266032218933105
-4147,-1625,-912,3739,486,-6985,circle,2,-1.5266032218933105
-4011,-645,236,3016,917,-5510,circle,2,-1.5266032218933105
-4889,32,4186,2554,1017,-4298,circle,2,-1.5266032218933105
-5686,422,5466,3134,749,-3082,circle,2,-1.5266032218933105
-5627,475,3125,4128,709,-1756,circle,2,-1.5266032218933105
-5234,510,254,4706,743,-515,circle,2,-1.5266032218933105
-4301,556,-1327,4780,687,670,circle,2,-1.5266032218933105
-3594,609,-2046,4536,672,1681,circle,2,-1.5266032218933105
-4221,366,-3522,4168,768,2557,circle,2,-1.5266032218933105
-4872,-83,-5253,3598,1006,3681,circle,2,-1.5266032218933105
-4438,-1065,-4018,2626,1600,5104,circle,2,-1.5266032218933105
-4137,-2379,-1125,1845,2122,6587,circle,2,-1.5266032218933105
-2846,-3886,-399,1670,2387,8181,circle,2,-1.5266032218933105
-1650,-5866,-2041,1561,2715,9738,circle,2,-1.5266032218933105
965,-7937,-2714,1037,2883,11262,circle,2,-1.5266032218933105
4718,-9738,-1711,309,1984,12321,circle,2,-1.5266032218933105
7975,-11274,-1921,-53,365,12737,circle,2,-1.5266032218933105
15765,-12258,-607,-364,1077,12945,circle,2,-1.5266032218933105
23804,-11560,3758,-784,2321,11868,circle,2,-1.5266032218933105
27805,-9951,4522,-454,1564,9204,circle,2,-1.5266032218933105
24591,-8336,-689,139,334,6004,circle,2,-1.5266032218933105
19549,-7528,-530,-369,349,3811,circle,2,-1.5266032218933105
20723,-6945,2654,-897,92,2726,circle,2,-1.5266032218933105
22266,-6394,3610,-680,-343,1396,circle,2,-1.5266032218933105
21033,-5958,2698,-189,36,-221,circle,2,-1.5266032218933105
20619,-5803,1495,66,441,-1702,circle,2,-1.5266032218933105
18354,-5854,1852,73,275,-3311,circle,2,-1.5266032218933105
14460,-5767,1470,154,-504,-4651,circle,2,-1.5266032218933105
11846,-5306,571,188,-840,-5264,circle,2,-1.5266032218933105
10365,-4659,-174,62,-570,-5407,circle,2,-1.5266032218933105
8852,-4116,-6,-167,-161,-5424,circle,2,-1.5266032218933105
6405,-3603,1516,-310,17,-5362,circle,2,-1.5266032218933105
-4445,-176,-17020,1793,-623,2863,circle,3,-2.3225207328796387
-2535,-1992,-21599,-53,-973,5104,circle,3,-2.3225207328796387
4810,-3882,-20434,-2965,609,7217,circle,3,-2.3225207328796387
9448,-7114,-15306,-5759,1875,7973,circle,3,-2.3225207328796387
11148,-8078,-13032,-7336,898,7686,circle,3,-2.3225207328796387
14157,-8949,-12122,-8341,393,7238,circle,3,-2.3225207328796387
17260,-9749,-10415,-9250,1751,5891,circle,3,-2.3225207328796387
17204,-9824,-9338,-9843,2015,3550,circle,3,-2.3225207328796387
15927,-9766,-6737,-10302,2405,1146,circle,3,-2.3225207328796387
13241,-8795,-2662,-10366,2619,-1126,circle,3,-2.3225207328796387
10619,-6997,968,-9514,2696,-2999,circle,3,-2.3225207328796387
9151,-5468,2273,-7875,1856,-4237,circle,3,-2.3225207328796387
8273,-4619,2662,-6132,1650,-5097,circle,3,-2.3225207328796387
7848,-3897,3202,-4568,2039,-5956,circle,3,-2.3225207328796387
7448,-3498,4346,-3067,2593,-6881,circle,3,-2.3225207328796387
5687,-3307,4894,-1361,2719,-7832,circle,3,-2.3225207328796387
3248,-3053,4407,487,2802,-8539,circle,3,-2.3225207328796387
1281,-2643,3017,2058,2412,-8676,circle,3,-2.3225207328796387
322,-2469,3245,3236,2217,-8252,circle,3,-2.3225207328796387
-186,-2527,3313,4592,2314,-7678,circle,3,-2.3225207328796387
-1254,-2528,1580,5987,1873,-7225,circle,3,-2.3225207328796387
-2710,-2319,-943,6987,1573,-6752,circle,3,-2.3225207328796387
-4103,-2052,-2646,7273,1429,-5998,circle,3,-2.3225207328796387
-5311,-1809,-2545,7415,2471,-4958,circle,3,-2.3225207328796387
-6248,-1900,-2990,7926,3602,-3600,circle,3,-2.3225207328796387
-7046,-2132,-3736,8279,3759,-1968,circle,3,-2.3225207328796387
-7039,-2665,-3601,8349,3645,-137,circle,3,-2.3225207328796387
-6563,-3947,-2963,8489,3371,1803,circle,3,-2.3225207328796387
-7293,-5200,-2119,8950,3491,3607,circle,3,-2.3225207328796387
-7717,-6632,-5931,9901,2604,5366,circle,3,-2.3225207328796387
-5698,-7240,-16012,10273,1892,7221,circle,3,-2.3225207328796387
-2020,-6865,-25904,8459,1741,8839,circle,3,-2.3225207328796387
1457,-7324,-26966,4883,3471,10162,circle,3,-2.3225207328796387
7535,-9367,-25085,1463,6970,11410,circle,3,-2.3225207328796387
14137,-11630,-22747,-1800,8749,11768,circle,3,-2.3225207328796387
19159,-12959,-22198,-4671,6359,10849,circle,3,-2.3225207328796387
23599,-13848,-22384,-7300,4458,8676,circle,3,-2.3225207328796387
22117,-15166,-16746,-10069,4484,5532,circle,3,-2.3225207328796387
19485,-14810,-10657,-11964,3627,2960,circle,3,-2.3225207328796387
17742,-13887,-7422,-12365,2192,1216,circle,3,-2.3225207328796387
16966,-12223,-5338,-11942,1483,-275,circle,3,-2.3225207328796387
17294,-10781,-3085,-11158,1695,-1998,circle,3,-2.3225207328796387
15943,-9476,-1317,-9972,1857,-4058,circle,3,-2.3225207328796387
12686,-8045,-1077,-8450,1883,-6009,circle,3,-2.3225207328796387
9548,-7077,-1826,-7258,1229,-7295,circle,3,-2.3225207328796387
6665,-5927,-1836,-6595,638,-7963,circle,3,-2.3225207328796387
4789,-5019,-435,-6143,989,-8266,circle,3,-2.3225207328796387
2810,-4164,1430,-5540,1561,-8506,circle,3,-2.3225207328796387
198,-3138,3532,-4606,1828,-8373,circle,3,-2.3225207328796387
-2161,-2287,5076,-3242,1975,-7569,circle,3,-2.3225207328796387
-2983,-1727,6178,-1636,1791,-6426,circle,3,-2.3225207328796387
-2591,-1490,7286,-77,1020,-5456,circle,3,-2.3225207328796387
-3048,-1291,7300,1464,-60,-4921,circle,3,-2.3225207328796387
-5389,-1306,5916,2996,-383,-4472,circle,3,-2.3225207328796387
-6274,-1736,5387,4298,420,-3241,circle,3,-2.3225207328796387
-4378,-2106,5300,5488,1257,-1643,circle,3,-2.3225207328796387
-3010,-2285,3588,6709,1350,-723,circle,3,-2.3225207328796387
-3346,-2587,1334,7470,1332,-311,circle,3,-2.3225207328796387
-5148,-3189,1670,7685,2187,260,circle,3,-2.3225207328796387
-6120,-4449,3270,8200,2551,1287,circle,3,-2.3225207328796387
-5385,-6128,1144,9508,3157,2658,circle,3,-2.3225207328796387
-1871,-7276,-3453,10456,4316,4223,circle,3,-2.3225207328796387
507,-8069,-4312,10192,4793,5261,circle,3,-2.3225207328796387
601,-10186,-2794,9922,3927,5850,circle,3,-2.3225207328796387
3762,-12045,-7213,10516,2596,6598,circle,3,-2.3225207328796387
9610,-11965,-13486,10436,616,6888,circle,3,-2.3225207328796387
13774,-11126,-18366,9354,-230,6158,circle,3,-2.3225207328796387
13905,-9996,-21692,7860,1928,5034,circle,3,-2.3225207328796387
14361,-9412,-20359,5705,3306,4388,circle,3,-2.3225207328796387
15937,-8789,-19372,3612,1799,3726,circle,3,-2.3225207328796387
17697,-8353,-16371,1839,576,2825,circle,3,-2.3225207328796387
19036,-7583,-13038,814,505,1639,circle,3,-2.3225207328796387
16070,-6408,-15062,435,-236,-30,circle,3,-2.3225207328796387
13382,-5712,-17164,-475,118,-1149,circle,3,-2.3225207328796387
13286,-5924,-14728,-2001,1178,-1716,circle,3,-2.3225207328796387
10987,-6206,-10862,-3125,933,-2536,circle,3,-2.3225207328796387
8722,-5823,-10823,-3557,-54,-3101,circle,3,-2.3225207328796387
7368,-5545,-11315,-4115,-655,-3286,circle,3,-2.3225207328796387
6644,-5396,-8808,-4975,-520,-3297,circle,3,-2.3225207328796387
5545,-5010,-5534,-5468,-167,-3283,circle,3,-2.3225207328796387
3434,-4307,-2851,-5425,-203,-3261,circle,3,-2.3225207328796387
833,-3314,-361,-4959,-613,-3015,circle,3,-2.3225207328796387
-23755,37,-8016,2664,617,726,circle,4,3.1209423542022705
-25531,-2706,-10121,3148,1303,5264,circle,4,3.1209423542022705
-15623,-9136,-14861,3281,3113,10522,circle,4,3.1209423542022705
115,-13470,-18233,2106,4531,14095,circle,4,3.1209423542022705
10997,-12876,-20947,142,4344,14258,circle,4,3.1209423542022705
12028,-9860,-18170,-2508,3600,11504,circle,4,3.1209423542022705
9407,-9785,-15079,-4438,3069,8324,circle,4,3.1209423542022705
9912,-8712,-13709,-5550,2262,6191,circle,4,3.1209423542022705
10952,-7449,-10926,-6418,2043,4207,circle,4,3.1209423542022705
